,method,num_hf,num_lf,problem,seed
280,mf_rbf,2,65,Forrester_1a,2
281,mf_rbf,4,65,Forrester_1a,2
282,mf_rbf,6,65,Forrester_1a,2
283,mf_rbf,8,65,Forrester_1a,2
284,mf_rbf,10,65,Forrester_1a,2
285,mf_rbf,12,65,Forrester_1a,2
286,mf_rbf,14,65,Forrester_1a,2
287,mf_rbf,16,65,Forrester_1a,2
288,mf_rbf,18,65,Forrester_1a,2
289,mf_rbf,20,65,Forrester_1a,2
290,mf_rbf,2,70,Forrester_1a,2
291,mf_rbf,4,70,Forrester_1a,2
292,mf_rbf,6,70,Forrester_1a,2
293,mf_rbf,8,70,Forrester_1a,2
294,mf_rbf,10,70,Forrester_1a,2
295,mf_rbf,12,70,Forrester_1a,2
296,mf_rbf,14,70,Forrester_1a,2
297,mf_rbf,16,70,Forrester_1a,2
298,mf_rbf,18,70,Forrester_1a,2
299,mf_rbf,20,70,Forrester_1a,2
300,mf_rbf,2,75,Forrester_1a,2
301,mf_rbf,4,75,Forrester_1a,2
302,mf_rbf,6,75,Forrester_1a,2
303,mf_rbf,8,75,Forrester_1a,2
304,mf_rbf,10,75,Forrester_1a,2
305,mf_rbf,12,75,Forrester_1a,2
306,mf_rbf,14,75,Forrester_1a,2
307,mf_rbf,16,75,Forrester_1a,2
308,mf_rbf,18,75,Forrester_1a,2
309,mf_rbf,20,75,Forrester_1a,2
310,mf_rbf,2,80,Forrester_1a,2
311,mf_rbf,4,80,Forrester_1a,2
312,mf_rbf,6,80,Forrester_1a,2
313,mf_rbf,8,80,Forrester_1a,2
314,mf_rbf,10,80,Forrester_1a,2
315,mf_rbf,12,80,Forrester_1a,2
316,mf_rbf,14,80,Forrester_1a,2
317,mf_rbf,16,80,Forrester_1a,2
318,mf_rbf,18,80,Forrester_1a,2
319,mf_rbf,20,80,Forrester_1a,2
320,mf_rbf,2,85,Forrester_1a,2
321,mf_rbf,4,85,Forrester_1a,2
322,mf_rbf,6,85,Forrester_1a,2
323,mf_rbf,8,85,Forrester_1a,2
324,mf_rbf,10,85,Forrester_1a,2
325,mf_rbf,12,85,Forrester_1a,2
326,mf_rbf,14,85,Forrester_1a,2
327,mf_rbf,16,85,Forrester_1a,2
328,mf_rbf,18,85,Forrester_1a,2
329,mf_rbf,20,85,Forrester_1a,2
330,mf_rbf,2,90,Forrester_1a,2
331,mf_rbf,4,90,Forrester_1a,2
332,mf_rbf,6,90,Forrester_1a,2
333,mf_rbf,8,90,Forrester_1a,2
334,mf_rbf,10,90,Forrester_1a,2
335,mf_rbf,12,90,Forrester_1a,2
336,mf_rbf,14,90,Forrester_1a,2
337,mf_rbf,16,90,Forrester_1a,2
338,mf_rbf,18,90,Forrester_1a,2
339,mf_rbf,20,90,Forrester_1a,2
340,mf_rbf,2,95,Forrester_1a,2
341,mf_rbf,4,95,Forrester_1a,2
342,mf_rbf,6,95,Forrester_1a,2
343,mf_rbf,8,95,Forrester_1a,2
344,mf_rbf,10,95,Forrester_1a,2
345,mf_rbf,12,95,Forrester_1a,2
346,mf_rbf,14,95,Forrester_1a,2
347,mf_rbf,16,95,Forrester_1a,2
348,mf_rbf,18,95,Forrester_1a,2
349,mf_rbf,20,95,Forrester_1a,2
350,mf_rbf,2,100,Forrester_1a,2
351,mf_rbf,4,100,Forrester_1a,2
352,mf_rbf,6,100,Forrester_1a,2
353,mf_rbf,8,100,Forrester_1a,2
354,mf_rbf,10,100,Forrester_1a,2
355,mf_rbf,12,100,Forrester_1a,2
356,mf_rbf,14,100,Forrester_1a,2
357,mf_rbf,16,100,Forrester_1a,2
358,mf_rbf,18,100,Forrester_1a,2
359,mf_rbf,20,100,Forrester_1a,2
360,mf_rbf,2,105,Forrester_1a,2
361,mf_rbf,4,105,Forrester_1a,2
362,mf_rbf,6,105,Forrester_1a,2
363,mf_rbf,8,105,Forrester_1a,2
364,mf_rbf,10,105,Forrester_1a,2
365,mf_rbf,12,105,Forrester_1a,2
366,mf_rbf,14,105,Forrester_1a,2
367,mf_rbf,16,105,Forrester_1a,2
368,mf_rbf,18,105,Forrester_1a,2
369,mf_rbf,20,105,Forrester_1a,2
370,mf_rbf,2,110,Forrester_1a,2
371,mf_rbf,4,110,Forrester_1a,2
372,mf_rbf,6,110,Forrester_1a,2
373,mf_rbf,8,110,Forrester_1a,2
374,mf_rbf,10,110,Forrester_1a,2
375,mf_rbf,12,110,Forrester_1a,2
376,mf_rbf,14,110,Forrester_1a,2
377,mf_rbf,16,110,Forrester_1a,2
378,mf_rbf,18,110,Forrester_1a,2
379,mf_rbf,20,110,Forrester_1a,2
380,mf_rbf,2,115,Forrester_1a,2
381,mf_rbf,4,115,Forrester_1a,2
382,mf_rbf,6,115,Forrester_1a,2
383,mf_rbf,8,115,Forrester_1a,2
384,mf_rbf,10,115,Forrester_1a,2
385,mf_rbf,12,115,Forrester_1a,2
386,mf_rbf,14,115,Forrester_1a,2
387,mf_rbf,16,115,Forrester_1a,2
388,mf_rbf,18,115,Forrester_1a,2
389,mf_rbf,20,115,Forrester_1a,2
390,mf_rbf,2,120,Forrester_1a,2
391,mf_rbf,4,120,Forrester_1a,2
392,mf_rbf,6,120,Forrester_1a,2
393,mf_rbf,8,120,Forrester_1a,2
394,mf_rbf,10,120,Forrester_1a,2
395,mf_rbf,12,120,Forrester_1a,2
396,mf_rbf,14,120,Forrester_1a,2
397,mf_rbf,16,120,Forrester_1a,2
398,mf_rbf,18,120,Forrester_1a,2
399,mf_rbf,20,120,Forrester_1a,2
400,mf_rbf,2,25,Forrester_1a,3
401,mf_rbf,4,25,Forrester_1a,3
402,mf_rbf,6,25,Forrester_1a,3
403,mf_rbf,8,25,Forrester_1a,3
404,mf_rbf,10,25,Forrester_1a,3
405,mf_rbf,12,25,Forrester_1a,3
406,mf_rbf,14,25,Forrester_1a,3
407,mf_rbf,16,25,Forrester_1a,3
408,mf_rbf,18,25,Forrester_1a,3
409,mf_rbf,20,25,Forrester_1a,3
410,mf_rbf,2,30,Forrester_1a,3
411,mf_rbf,4,30,Forrester_1a,3
412,mf_rbf,6,30,Forrester_1a,3
413,mf_rbf,8,30,Forrester_1a,3
414,mf_rbf,10,30,Forrester_1a,3
415,mf_rbf,12,30,Forrester_1a,3
416,mf_rbf,14,30,Forrester_1a,3
417,mf_rbf,16,30,Forrester_1a,3
418,mf_rbf,18,30,Forrester_1a,3
419,mf_rbf,20,30,Forrester_1a,3
420,mf_rbf,2,35,Forrester_1a,3
421,mf_rbf,4,35,Forrester_1a,3
422,mf_rbf,6,35,Forrester_1a,3
423,mf_rbf,8,35,Forrester_1a,3
424,mf_rbf,10,35,Forrester_1a,3
425,mf_rbf,12,35,Forrester_1a,3
426,mf_rbf,14,35,Forrester_1a,3
427,mf_rbf,16,35,Forrester_1a,3
428,mf_rbf,18,35,Forrester_1a,3
429,mf_rbf,20,35,Forrester_1a,3
430,mf_rbf,2,40,Forrester_1a,3
431,mf_rbf,4,40,Forrester_1a,3
432,mf_rbf,6,40,Forrester_1a,3
433,mf_rbf,8,40,Forrester_1a,3
434,mf_rbf,10,40,Forrester_1a,3
435,mf_rbf,12,40,Forrester_1a,3
436,mf_rbf,14,40,Forrester_1a,3
437,mf_rbf,16,40,Forrester_1a,3
438,mf_rbf,18,40,Forrester_1a,3
439,mf_rbf,20,40,Forrester_1a,3
440,mf_rbf,2,45,Forrester_1a,3
441,mf_rbf,4,45,Forrester_1a,3
442,mf_rbf,6,45,Forrester_1a,3
443,mf_rbf,8,45,Forrester_1a,3
444,mf_rbf,10,45,Forrester_1a,3
445,mf_rbf,12,45,Forrester_1a,3
446,mf_rbf,14,45,Forrester_1a,3
447,mf_rbf,16,45,Forrester_1a,3
448,mf_rbf,18,45,Forrester_1a,3
449,mf_rbf,20,45,Forrester_1a,3
450,mf_rbf,2,50,Forrester_1a,3
451,mf_rbf,4,50,Forrester_1a,3
452,mf_rbf,6,50,Forrester_1a,3
453,mf_rbf,8,50,Forrester_1a,3
