,method,noise_std,num_hf,num_lf,problem,seed
5162,scaled_kriging,0.5,25,200,mf_Park91B,1
5163,scaled_kriging,0.1,30,200,mf_Park91B,1
5164,scaled_kriging,0.3,30,200,mf_Park91B,1
5165,scaled_kriging,0.5,30,200,mf_Park91B,1
5166,scaled_kriging,0.1,5,50,mf_Park91B,2
5167,scaled_kriging,0.3,5,50,mf_Park91B,2
5168,scaled_kriging,0.5,5,50,mf_Park91B,2
5169,scaled_kriging,0.1,10,50,mf_Park91B,2
5170,scaled_kriging,0.3,10,50,mf_Park91B,2
5171,scaled_kriging,0.5,10,50,mf_Park91B,2
5172,scaled_kriging,0.1,15,50,mf_Park91B,2
5173,scaled_kriging,0.3,15,50,mf_Park91B,2
5174,scaled_kriging,0.5,15,50,mf_Park91B,2
5175,scaled_kriging,0.1,20,50,mf_Park91B,2
5176,scaled_kriging,0.3,20,50,mf_Park91B,2
5177,scaled_kriging,0.5,20,50,mf_Park91B,2
5178,scaled_kriging,0.1,25,50,mf_Park91B,2
5179,scaled_kriging,0.3,25,50,mf_Park91B,2
5180,scaled_kriging,0.5,25,50,mf_Park91B,2
5181,scaled_kriging,0.1,30,50,mf_Park91B,2
5182,scaled_kriging,0.3,30,50,mf_Park91B,2
5183,scaled_kriging,0.5,30,50,mf_Park91B,2
5184,scaled_kriging,0.1,5,75,mf_Park91B,2
5185,scaled_kriging,0.3,5,75,mf_Park91B,2
5186,scaled_kriging,0.5,5,75,mf_Park91B,2
5187,scaled_kriging,0.1,10,75,mf_Park91B,2
5188,scaled_kriging,0.3,10,75,mf_Park91B,2
5189,scaled_kriging,0.5,10,75,mf_Park91B,2
5190,scaled_kriging,0.1,15,75,mf_Park91B,2
5191,scaled_kriging,0.3,15,75,mf_Park91B,2
5192,scaled_kriging,0.5,15,75,mf_Park91B,2
5193,scaled_kriging,0.1,20,75,mf_Park91B,2
5194,scaled_kriging,0.3,20,75,mf_Park91B,2
5195,scaled_kriging,0.5,20,75,mf_Park91B,2
5196,scaled_kriging,0.1,25,75,mf_Park91B,2
5197,scaled_kriging,0.3,25,75,mf_Park91B,2
5198,scaled_kriging,0.5,25,75,mf_Park91B,2
5199,scaled_kriging,0.1,30,75,mf_Park91B,2
5200,scaled_kriging,0.3,30,75,mf_Park91B,2
5201,scaled_kriging,0.5,30,75,mf_Park91B,2
5202,scaled_kriging,0.1,5,100,mf_Park91B,2
5203,scaled_kriging,0.3,5,100,mf_Park91B,2
5204,scaled_kriging,0.5,5,100,mf_Park91B,2
5205,scaled_kriging,0.1,10,100,mf_Park91B,2
5206,scaled_kriging,0.3,10,100,mf_Park91B,2
5207,scaled_kriging,0.5,10,100,mf_Park91B,2
5208,scaled_kriging,0.1,15,100,mf_Park91B,2
5209,scaled_kriging,0.3,15,100,mf_Park91B,2
5210,scaled_kriging,0.5,15,100,mf_Park91B,2
5211,scaled_kriging,0.1,20,100,mf_Park91B,2
5212,scaled_kriging,0.3,20,100,mf_Park91B,2
5213,scaled_kriging,0.5,20,100,mf_Park91B,2
5214,scaled_kriging,0.1,25,100,mf_Park91B,2
5215,scaled_kriging,0.3,25,100,mf_Park91B,2
5216,scaled_kriging,0.5,25,100,mf_Park91B,2
5217,scaled_kriging,0.1,30,100,mf_Park91B,2
5218,scaled_kriging,0.3,30,100,mf_Park91B,2
5219,scaled_kriging,0.5,30,100,mf_Park91B,2
5220,scaled_kriging,0.1,5,125,mf_Park91B,2
5221,scaled_kriging,0.3,5,125,mf_Park91B,2
5222,scaled_kriging,0.5,5,125,mf_Park91B,2
5223,scaled_kriging,0.1,10,125,mf_Park91B,2
5224,scaled_kriging,0.3,10,125,mf_Park91B,2
5225,scaled_kriging,0.5,10,125,mf_Park91B,2
5226,scaled_kriging,0.1,15,125,mf_Park91B,2
5227,scaled_kriging,0.3,15,125,mf_Park91B,2
5228,scaled_kriging,0.5,15,125,mf_Park91B,2
5229,scaled_kriging,0.1,20,125,mf_Park91B,2
5230,scaled_kriging,0.3,20,125,mf_Park91B,2
5231,scaled_kriging,0.5,20,125,mf_Park91B,2
5232,scaled_kriging,0.1,25,125,mf_Park91B,2
5233,scaled_kriging,0.3,25,125,mf_Park91B,2
5234,scaled_kriging,0.5,25,125,mf_Park91B,2
5235,scaled_kriging,0.1,30,125,mf_Park91B,2
5236,scaled_kriging,0.3,30,125,mf_Park91B,2
5237,scaled_kriging,0.5,30,125,mf_Park91B,2
5238,scaled_kriging,0.1,5,150,mf_Park91B,2
5239,scaled_kriging,0.3,5,150,mf_Park91B,2
5240,scaled_kriging,0.5,5,150,mf_Park91B,2
5241,scaled_kriging,0.1,10,150,mf_Park91B,2
5242,scaled_kriging,0.3,10,150,mf_Park91B,2
5243,scaled_kriging,0.5,10,150,mf_Park91B,2
5244,scaled_kriging,0.1,15,150,mf_Park91B,2
5245,scaled_kriging,0.3,15,150,mf_Park91B,2
5246,scaled_kriging,0.5,15,150,mf_Park91B,2
5247,scaled_kriging,0.1,20,150,mf_Park91B,2
5248,scaled_kriging,0.3,20,150,mf_Park91B,2
5249,scaled_kriging,0.5,20,150,mf_Park91B,2
5250,scaled_kriging,0.1,25,150,mf_Park91B,2
5251,scaled_kriging,0.3,25,150,mf_Park91B,2
5252,scaled_kriging,0.5,25,150,mf_Park91B,2
5253,scaled_kriging,0.1,30,150,mf_Park91B,2
5254,scaled_kriging,0.3,30,150,mf_Park91B,2
5255,scaled_kriging,0.5,30,150,mf_Park91B,2
5256,scaled_kriging,0.1,5,175,mf_Park91B,2
5257,scaled_kriging,0.3,5,175,mf_Park91B,2
5258,scaled_kriging,0.5,5,175,mf_Park91B,2
5259,scaled_kriging,0.1,10,175,mf_Park91B,2
5260,scaled_kriging,0.3,10,175,mf_Park91B,2
5261,scaled_kriging,0.5,10,175,mf_Park91B,2
5262,scaled_kriging,0.1,15,175,mf_Park91B,2
5263,scaled_kriging,0.3,15,175,mf_Park91B,2
5264,scaled_kriging,0.5,15,175,mf_Park91B,2
5265,scaled_kriging,0.1,20,175,mf_Park91B,2
5266,scaled_kriging,0.3,20,175,mf_Park91B,2
5267,scaled_kriging,0.5,20,175,mf_Park91B,2
5268,scaled_kriging,0.1,25,175,mf_Park91B,2
5269,scaled_kriging,0.3,25,175,mf_Park91B,2
5270,scaled_kriging,0.5,25,175,mf_Park91B,2
5271,scaled_kriging,0.1,30,175,mf_Park91B,2
5272,scaled_kriging,0.3,30,175,mf_Park91B,2
5273,scaled_kriging,0.5,30,175,mf_Park91B,2
5274,scaled_kriging,0.1,5,200,mf_Park91B,2
5275,scaled_kriging,0.3,5,200,mf_Park91B,2
5276,scaled_kriging,0.5,5,200,mf_Park91B,2
5277,scaled_kriging,0.1,10,200,mf_Park91B,2
5278,scaled_kriging,0.3,10,200,mf_Park91B,2
5279,scaled_kriging,0.5,10,200,mf_Park91B,2
5280,scaled_kriging,0.1,15,200,mf_Park91B,2
5281,scaled_kriging,0.3,15,200,mf_Park91B,2
5282,scaled_kriging,0.5,15,200,mf_Park91B,2
5283,scaled_kriging,0.1,20,200,mf_Park91B,2
5284,scaled_kriging,0.3,20,200,mf_Park91B,2
5285,scaled_kriging,0.5,20,200,mf_Park91B,2
5286,scaled_kriging,0.1,25,200,mf_Park91B,2
5287,scaled_kriging,0.3,25,200,mf_Park91B,2
5288,scaled_kriging,0.5,25,200,mf_Park91B,2
5289,scaled_kriging,0.1,30,200,mf_Park91B,2
5290,scaled_kriging,0.3,30,200,mf_Park91B,2
5291,scaled_kriging,0.5,30,200,mf_Park91B,2
5292,scaled_kriging,0.1,5,50,mf_Park91B,3
5293,scaled_kriging,0.3,5,50,mf_Park91B,3
5294,scaled_kriging,0.5,5,50,mf_Park91B,3
5295,scaled_kriging,0.1,10,50,mf_Park91B,3
5296,scaled_kriging,0.3,10,50,mf_Park91B,3
5297,scaled_kriging,0.5,10,50,mf_Park91B,3
5298,scaled_kriging,0.1,15,50,mf_Park91B,3
5299,scaled_kriging,0.3,15,50,mf_Park91B,3
5300,scaled_kriging,0.5,15,50,mf_Park91B,3
5301,scaled_kriging,0.1,20,50,mf_Park91B,3
5302,scaled_kriging,0.3,20,50,mf_Park91B,3
5303,scaled_kriging,0.5,20,50,mf_Park91B,3
5304,scaled_kriging,0.1,25,50,mf_Park91B,3
5305,scaled_kriging,0.3,25,50,mf_Park91B,3
5306,scaled_kriging,0.5,25,50,mf_Park91B,3
5307,scaled_kriging,0.1,30,50,mf_Park91B,3
5308,scaled_kriging,0.3,30,50,mf_Park91B,3
5309,scaled_kriging,0.5,30,50,mf_Park91B,3
5310,scaled_kriging,0.1,5,75,mf_Park91B,3
5311,scaled_kriging,0.3,5,75,mf_Park91B,3
5312,scaled_kriging,0.5,5,75,mf_Park91B,3
5313,scaled_kriging,0.1,10,75,mf_Park91B,3
5314,scaled_kriging,0.3,10,75,mf_Park91B,3
5315,scaled_kriging,0.5,10,75,mf_Park91B,3
5316,scaled_kriging,0.1,15,75,mf_Park91B,3
5317,scaled_kriging,0.3,15,75,mf_Park91B,3
5318,scaled_kriging,0.5,15,75,mf_Park91B,3
5319,scaled_kriging,0.1,20,75,mf_Park91B,3
5320,scaled_kriging,0.3,20,75,mf_Park91B,3
5321,scaled_kriging,0.5,20,75,mf_Park91B,3
5322,scaled_kriging,0.1,25,75,mf_Park91B,3
5323,scaled_kriging,0.3,25,75,mf_Park91B,3
5324,scaled_kriging,0.5,25,75,mf_Park91B,3
5325,scaled_kriging,0.1,30,75,mf_Park91B,3
5326,scaled_kriging,0.3,30,75,mf_Park91B,3
5327,scaled_kriging,0.5,30,75,mf_Park91B,3
5328,scaled_kriging,0.1,5,100,mf_Park91B,3
5329,scaled_kriging,0.3,5,100,mf_Park91B,3
5330,scaled_kriging,0.5,5,100,mf_Park91B,3
5331,scaled_kriging,0.1,10,100,mf_Park91B,3
5332,scaled_kriging,0.3,10,100,mf_Park91B,3
5333,scaled_kriging,0.5,10,100,mf_Park91B,3
5334,scaled_kriging,0.1,15,100,mf_Park91B,3
5335,scaled_kriging,0.3,15,100,mf_Park91B,3
5336,scaled_kriging,0.5,15,100,mf_Park91B,3
5337,scaled_kriging,0.1,20,100,mf_Park91B,3
5338,scaled_kriging,0.3,20,100,mf_Park91B,3
5339,scaled_kriging,0.5,20,100,mf_Park91B,3
5340,scaled_kriging,0.1,25,100,mf_Park91B,3
5341,scaled_kriging,0.3,25,100,mf_Park91B,3
5342,scaled_kriging,0.5,25,100,mf_Park91B,3
5343,scaled_kriging,0.1,30,100,mf_Park91B,3
5344,scaled_kriging,0.3,30,100,mf_Park91B,3
5345,scaled_kriging,0.5,30,100,mf_Park91B,3
5346,scaled_kriging,0.1,5,125,mf_Park91B,3
5347,scaled_kriging,0.3,5,125,mf_Park91B,3
5348,scaled_kriging,0.5,5,125,mf_Park91B,3
5349,scaled_kriging,0.1,10,125,mf_Park91B,3
5350,scaled_kriging,0.3,10,125,mf_Park91B,3
5351,scaled_kriging,0.5,10,125,mf_Park91B,3
5352,scaled_kriging,0.1,15,125,mf_Park91B,3
5353,scaled_kriging,0.3,15,125,mf_Park91B,3
5354,scaled_kriging,0.5,15,125,mf_Park91B,3
5355,scaled_kriging,0.1,20,125,mf_Park91B,3
5356,scaled_kriging,0.3,20,125,mf_Park91B,3
5357,scaled_kriging,0.5,20,125,mf_Park91B,3
5358,scaled_kriging,0.1,25,125,mf_Park91B,3
5359,scaled_kriging,0.3,25,125,mf_Park91B,3
5360,scaled_kriging,0.5,25,125,mf_Park91B,3
5361,scaled_kriging,0.1,30,125,mf_Park91B,3
5362,scaled_kriging,0.3,30,125,mf_Park91B,3
5363,scaled_kriging,0.5,30,125,mf_Park91B,3
5364,scaled_kriging,0.1,5,150,mf_Park91B,3
5365,scaled_kriging,0.3,5,150,mf_Park91B,3
5366,scaled_kriging,0.5,5,150,mf_Park91B,3
5367,scaled_kriging,0.1,10,150,mf_Park91B,3
5368,scaled_kriging,0.3,10,150,mf_Park91B,3
5369,scaled_kriging,0.5,10,150,mf_Park91B,3
5370,scaled_kriging,0.1,15,150,mf_Park91B,3
5371,scaled_kriging,0.3,15,150,mf_Park91B,3
5372,scaled_kriging,0.5,15,150,mf_Park91B,3
5373,scaled_kriging,0.1,20,150,mf_Park91B,3
5374,scaled_kriging,0.3,20,150,mf_Park91B,3
5375,scaled_kriging,0.5,20,150,mf_Park91B,3
5376,scaled_kriging,0.1,25,150,mf_Park91B,3
5377,scaled_kriging,0.3,25,150,mf_Park91B,3
5378,scaled_kriging,0.5,25,150,mf_Park91B,3
5379,scaled_kriging,0.1,30,150,mf_Park91B,3
5380,scaled_kriging,0.3,30,150,mf_Park91B,3
5381,scaled_kriging,0.5,30,150,mf_Park91B,3
5382,scaled_kriging,0.1,5,175,mf_Park91B,3
5383,scaled_kriging,0.3,5,175,mf_Park91B,3
5384,scaled_kriging,0.5,5,175,mf_Park91B,3
5385,scaled_kriging,0.1,10,175,mf_Park91B,3
5386,scaled_kriging,0.3,10,175,mf_Park91B,3
5387,scaled_kriging,0.5,10,175,mf_Park91B,3
5388,scaled_kriging,0.1,15,175,mf_Park91B,3
5389,scaled_kriging,0.3,15,175,mf_Park91B,3
5390,scaled_kriging,0.5,15,175,mf_Park91B,3
5391,scaled_kriging,0.1,20,175,mf_Park91B,3
5392,scaled_kriging,0.3,20,175,mf_Park91B,3
5393,scaled_kriging,0.5,20,175,mf_Park91B,3
5394,scaled_kriging,0.1,25,175,mf_Park91B,3
5395,scaled_kriging,0.3,25,175,mf_Park91B,3
5396,scaled_kriging,0.5,25,175,mf_Park91B,3
5397,scaled_kriging,0.1,30,175,mf_Park91B,3
5398,scaled_kriging,0.3,30,175,mf_Park91B,3
5399,scaled_kriging,0.5,30,175,mf_Park91B,3
5400,scaled_kriging,0.1,5,200,mf_Park91B,3
5401,scaled_kriging,0.3,5,200,mf_Park91B,3
5402,scaled_kriging,0.5,5,200,mf_Park91B,3
5403,scaled_kriging,0.1,10,200,mf_Park91B,3
5404,scaled_kriging,0.3,10,200,mf_Park91B,3
5405,scaled_kriging,0.5,10,200,mf_Park91B,3
5406,scaled_kriging,0.1,15,200,mf_Park91B,3
5407,scaled_kriging,0.3,15,200,mf_Park91B,3
5408,scaled_kriging,0.5,15,200,mf_Park91B,3
5409,scaled_kriging,0.1,20,200,mf_Park91B,3
5410,scaled_kriging,0.3,20,200,mf_Park91B,3
5411,scaled_kriging,0.5,20,200,mf_Park91B,3
5412,scaled_kriging,0.1,25,200,mf_Park91B,3
5413,scaled_kriging,0.3,25,200,mf_Park91B,3
5414,scaled_kriging,0.5,25,200,mf_Park91B,3
5415,scaled_kriging,0.1,30,200,mf_Park91B,3
5416,scaled_kriging,0.3,30,200,mf_Park91B,3
5417,scaled_kriging,0.5,30,200,mf_Park91B,3
5418,scaled_kriging,0.1,5,50,mf_Park91B,4
5419,scaled_kriging,0.3,5,50,mf_Park91B,4
5420,scaled_kriging,0.5,5,50,mf_Park91B,4
5421,scaled_kriging,0.1,10,50,mf_Park91B,4
5422,scaled_kriging,0.3,10,50,mf_Park91B,4
5423,scaled_kriging,0.5,10,50,mf_Park91B,4
5424,scaled_kriging,0.1,15,50,mf_Park91B,4
5425,scaled_kriging,0.3,15,50,mf_Park91B,4
5426,scaled_kriging,0.5,15,50,mf_Park91B,4
5427,scaled_kriging,0.1,20,50,mf_Park91B,4
5428,scaled_kriging,0.3,20,50,mf_Park91B,4
5429,scaled_kriging,0.5,20,50,mf_Park91B,4
5430,scaled_kriging,0.1,25,50,mf_Park91B,4
5431,scaled_kriging,0.3,25,50,mf_Park91B,4
5432,scaled_kriging,0.5,25,50,mf_Park91B,4
5433,scaled_kriging,0.1,30,50,mf_Park91B,4
5434,scaled_kriging,0.3,30,50,mf_Park91B,4
5435,scaled_kriging,0.5,30,50,mf_Park91B,4
5436,scaled_kriging,0.1,5,75,mf_Park91B,4
5437,scaled_kriging,0.3,5,75,mf_Park91B,4
5438,scaled_kriging,0.5,5,75,mf_Park91B,4
5439,scaled_kriging,0.1,10,75,mf_Park91B,4
5440,scaled_kriging,0.3,10,75,mf_Park91B,4
5441,scaled_kriging,0.5,10,75,mf_Park91B,4
5442,scaled_kriging,0.1,15,75,mf_Park91B,4
5443,scaled_kriging,0.3,15,75,mf_Park91B,4
5444,scaled_kriging,0.5,15,75,mf_Park91B,4
5445,scaled_kriging,0.1,20,75,mf_Park91B,4
5446,scaled_kriging,0.3,20,75,mf_Park91B,4
5447,scaled_kriging,0.5,20,75,mf_Park91B,4
5448,scaled_kriging,0.1,25,75,mf_Park91B,4
5449,scaled_kriging,0.3,25,75,mf_Park91B,4
5450,scaled_kriging,0.5,25,75,mf_Park91B,4
5451,scaled_kriging,0.1,30,75,mf_Park91B,4
5452,scaled_kriging,0.3,30,75,mf_Park91B,4
5453,scaled_kriging,0.5,30,75,mf_Park91B,4
5454,scaled_kriging,0.1,5,100,mf_Park91B,4
5455,scaled_kriging,0.3,5,100,mf_Park91B,4
5456,scaled_kriging,0.5,5,100,mf_Park91B,4
5457,scaled_kriging,0.1,10,100,mf_Park91B,4
5458,scaled_kriging,0.3,10,100,mf_Park91B,4
5459,scaled_kriging,0.5,10,100,mf_Park91B,4
5460,scaled_kriging,0.1,15,100,mf_Park91B,4
5461,scaled_kriging,0.3,15,100,mf_Park91B,4
5462,scaled_kriging,0.5,15,100,mf_Park91B,4
5463,scaled_kriging,0.1,20,100,mf_Park91B,4
5464,scaled_kriging,0.3,20,100,mf_Park91B,4
5465,scaled_kriging,0.5,20,100,mf_Park91B,4
5466,scaled_kriging,0.1,25,100,mf_Park91B,4
5467,scaled_kriging,0.3,25,100,mf_Park91B,4
5468,scaled_kriging,0.5,25,100,mf_Park91B,4
5469,scaled_kriging,0.1,30,100,mf_Park91B,4
5470,scaled_kriging,0.3,30,100,mf_Park91B,4
5471,scaled_kriging,0.5,30,100,mf_Park91B,4
5472,scaled_kriging,0.1,5,125,mf_Park91B,4
5473,scaled_kriging,0.3,5,125,mf_Park91B,4
5474,scaled_kriging,0.5,5,125,mf_Park91B,4
5475,scaled_kriging,0.1,10,125,mf_Park91B,4
5476,scaled_kriging,0.3,10,125,mf_Park91B,4
5477,scaled_kriging,0.5,10,125,mf_Park91B,4
5478,scaled_kriging,0.1,15,125,mf_Park91B,4
5479,scaled_kriging,0.3,15,125,mf_Park91B,4
5480,scaled_kriging,0.5,15,125,mf_Park91B,4
5481,scaled_kriging,0.1,20,125,mf_Park91B,4
5482,scaled_kriging,0.3,20,125,mf_Park91B,4
5483,scaled_kriging,0.5,20,125,mf_Park91B,4
5484,scaled_kriging,0.1,25,125,mf_Park91B,4
5485,scaled_kriging,0.3,25,125,mf_Park91B,4
5486,scaled_kriging,0.5,25,125,mf_Park91B,4
5487,scaled_kriging,0.1,30,125,mf_Park91B,4
5488,scaled_kriging,0.3,30,125,mf_Park91B,4
5489,scaled_kriging,0.5,30,125,mf_Park91B,4
5490,scaled_kriging,0.1,5,150,mf_Park91B,4
5491,scaled_kriging,0.3,5,150,mf_Park91B,4
5492,scaled_kriging,0.5,5,150,mf_Park91B,4
5493,scaled_kriging,0.1,10,150,mf_Park91B,4
5494,scaled_kriging,0.3,10,150,mf_Park91B,4
5495,scaled_kriging,0.5,10,150,mf_Park91B,4
5496,scaled_kriging,0.1,15,150,mf_Park91B,4
5497,scaled_kriging,0.3,15,150,mf_Park91B,4
5498,scaled_kriging,0.5,15,150,mf_Park91B,4
5499,scaled_kriging,0.1,20,150,mf_Park91B,4
5500,scaled_kriging,0.3,20,150,mf_Park91B,4
5501,scaled_kriging,0.5,20,150,mf_Park91B,4
5502,scaled_kriging,0.1,25,150,mf_Park91B,4
5503,scaled_kriging,0.3,25,150,mf_Park91B,4
5504,scaled_kriging,0.5,25,150,mf_Park91B,4
5505,scaled_kriging,0.1,30,150,mf_Park91B,4
5506,scaled_kriging,0.3,30,150,mf_Park91B,4
5507,scaled_kriging,0.5,30,150,mf_Park91B,4
5508,scaled_kriging,0.1,5,175,mf_Park91B,4
5509,scaled_kriging,0.3,5,175,mf_Park91B,4
5510,scaled_kriging,0.5,5,175,mf_Park91B,4
5511,scaled_kriging,0.1,10,175,mf_Park91B,4
5512,scaled_kriging,0.3,10,175,mf_Park91B,4
5513,scaled_kriging,0.5,10,175,mf_Park91B,4
5514,scaled_kriging,0.1,15,175,mf_Park91B,4
5515,scaled_kriging,0.3,15,175,mf_Park91B,4
5516,scaled_kriging,0.5,15,175,mf_Park91B,4
5517,scaled_kriging,0.1,20,175,mf_Park91B,4
5518,scaled_kriging,0.3,20,175,mf_Park91B,4
5519,scaled_kriging,0.5,20,175,mf_Park91B,4
5520,scaled_kriging,0.1,25,175,mf_Park91B,4
5521,scaled_kriging,0.3,25,175,mf_Park91B,4
5522,scaled_kriging,0.5,25,175,mf_Park91B,4
5523,scaled_kriging,0.1,30,175,mf_Park91B,4
5524,scaled_kriging,0.3,30,175,mf_Park91B,4
5525,scaled_kriging,0.5,30,175,mf_Park91B,4
5526,scaled_kriging,0.1,5,200,mf_Park91B,4
5527,scaled_kriging,0.3,5,200,mf_Park91B,4
5528,scaled_kriging,0.5,5,200,mf_Park91B,4
5529,scaled_kriging,0.1,10,200,mf_Park91B,4
5530,scaled_kriging,0.3,10,200,mf_Park91B,4
5531,scaled_kriging,0.5,10,200,mf_Park91B,4
5532,scaled_kriging,0.1,15,200,mf_Park91B,4
5533,scaled_kriging,0.3,15,200,mf_Park91B,4
5534,scaled_kriging,0.5,15,200,mf_Park91B,4
5535,scaled_kriging,0.1,20,200,mf_Park91B,4
5536,scaled_kriging,0.3,20,200,mf_Park91B,4
5537,scaled_kriging,0.5,20,200,mf_Park91B,4
5538,scaled_kriging,0.1,25,200,mf_Park91B,4
5539,scaled_kriging,0.3,25,200,mf_Park91B,4
5540,scaled_kriging,0.5,25,200,mf_Park91B,4
5541,scaled_kriging,0.1,30,200,mf_Park91B,4
5542,scaled_kriging,0.3,30,200,mf_Park91B,4
5543,scaled_kriging,0.5,30,200,mf_Park91B,4
5544,scaled_kriging,0.1,5,50,mf_Park91B,5
5545,scaled_kriging,0.3,5,50,mf_Park91B,5
5546,scaled_kriging,0.5,5,50,mf_Park91B,5
5547,scaled_kriging,0.1,10,50,mf_Park91B,5
5548,scaled_kriging,0.3,10,50,mf_Park91B,5
5549,scaled_kriging,0.5,10,50,mf_Park91B,5
5550,scaled_kriging,0.1,15,50,mf_Park91B,5
5551,scaled_kriging,0.3,15,50,mf_Park91B,5
5552,scaled_kriging,0.5,15,50,mf_Park91B,5
5553,scaled_kriging,0.1,20,50,mf_Park91B,5
5554,scaled_kriging,0.3,20,50,mf_Park91B,5
5555,scaled_kriging,0.5,20,50,mf_Park91B,5
5556,scaled_kriging,0.1,25,50,mf_Park91B,5
5557,scaled_kriging,0.3,25,50,mf_Park91B,5
5558,scaled_kriging,0.5,25,50,mf_Park91B,5
5559,scaled_kriging,0.1,30,50,mf_Park91B,5
5560,scaled_kriging,0.3,30,50,mf_Park91B,5
5561,scaled_kriging,0.5,30,50,mf_Park91B,5
5562,scaled_kriging,0.1,5,75,mf_Park91B,5
5563,scaled_kriging,0.3,5,75,mf_Park91B,5
5564,scaled_kriging,0.5,5,75,mf_Park91B,5
5565,scaled_kriging,0.1,10,75,mf_Park91B,5
5566,scaled_kriging,0.3,10,75,mf_Park91B,5
5567,scaled_kriging,0.5,10,75,mf_Park91B,5
5568,scaled_kriging,0.1,15,75,mf_Park91B,5
5569,scaled_kriging,0.3,15,75,mf_Park91B,5
5570,scaled_kriging,0.5,15,75,mf_Park91B,5
5571,scaled_kriging,0.1,20,75,mf_Park91B,5
5572,scaled_kriging,0.3,20,75,mf_Park91B,5
5573,scaled_kriging,0.5,20,75,mf_Park91B,5
5574,scaled_kriging,0.1,25,75,mf_Park91B,5
5575,scaled_kriging,0.3,25,75,mf_Park91B,5
5576,scaled_kriging,0.5,25,75,mf_Park91B,5
5577,scaled_kriging,0.1,30,75,mf_Park91B,5
5578,scaled_kriging,0.3,30,75,mf_Park91B,5
5579,scaled_kriging,0.5,30,75,mf_Park91B,5
5580,scaled_kriging,0.1,5,100,mf_Park91B,5
5581,scaled_kriging,0.3,5,100,mf_Park91B,5
5582,scaled_kriging,0.5,5,100,mf_Park91B,5
5583,scaled_kriging,0.1,10,100,mf_Park91B,5
5584,scaled_kriging,0.3,10,100,mf_Park91B,5
5585,scaled_kriging,0.5,10,100,mf_Park91B,5
5586,scaled_kriging,0.1,15,100,mf_Park91B,5
5587,scaled_kriging,0.3,15,100,mf_Park91B,5
5588,scaled_kriging,0.5,15,100,mf_Park91B,5
5589,scaled_kriging,0.1,20,100,mf_Park91B,5
5590,scaled_kriging,0.3,20,100,mf_Park91B,5
5591,scaled_kriging,0.5,20,100,mf_Park91B,5
5592,scaled_kriging,0.1,25,100,mf_Park91B,5
5593,scaled_kriging,0.3,25,100,mf_Park91B,5
5594,scaled_kriging,0.5,25,100,mf_Park91B,5
5595,scaled_kriging,0.1,30,100,mf_Park91B,5
5596,scaled_kriging,0.3,30,100,mf_Park91B,5
5597,scaled_kriging,0.5,30,100,mf_Park91B,5
5598,scaled_kriging,0.1,5,125,mf_Park91B,5
5599,scaled_kriging,0.3,5,125,mf_Park91B,5
5600,scaled_kriging,0.5,5,125,mf_Park91B,5
5601,scaled_kriging,0.1,10,125,mf_Park91B,5
5602,scaled_kriging,0.3,10,125,mf_Park91B,5
5603,scaled_kriging,0.5,10,125,mf_Park91B,5
5604,scaled_kriging,0.1,15,125,mf_Park91B,5
5605,scaled_kriging,0.3,15,125,mf_Park91B,5
5606,scaled_kriging,0.5,15,125,mf_Park91B,5
5607,scaled_kriging,0.1,20,125,mf_Park91B,5
5608,scaled_kriging,0.3,20,125,mf_Park91B,5
5609,scaled_kriging,0.5,20,125,mf_Park91B,5
5610,scaled_kriging,0.1,25,125,mf_Park91B,5
5611,scaled_kriging,0.3,25,125,mf_Park91B,5
5612,scaled_kriging,0.5,25,125,mf_Park91B,5
5613,scaled_kriging,0.1,30,125,mf_Park91B,5
5614,scaled_kriging,0.3,30,125,mf_Park91B,5
5615,scaled_kriging,0.5,30,125,mf_Park91B,5
5616,scaled_kriging,0.1,5,150,mf_Park91B,5
5617,scaled_kriging,0.3,5,150,mf_Park91B,5
5618,scaled_kriging,0.5,5,150,mf_Park91B,5
5619,scaled_kriging,0.1,10,150,mf_Park91B,5
5620,scaled_kriging,0.3,10,150,mf_Park91B,5
5621,scaled_kriging,0.5,10,150,mf_Park91B,5
5622,scaled_kriging,0.1,15,150,mf_Park91B,5
5623,scaled_kriging,0.3,15,150,mf_Park91B,5
5624,scaled_kriging,0.5,15,150,mf_Park91B,5
5625,scaled_kriging,0.1,20,150,mf_Park91B,5
5626,scaled_kriging,0.3,20,150,mf_Park91B,5
5627,scaled_kriging,0.5,20,150,mf_Park91B,5
5628,scaled_kriging,0.1,25,150,mf_Park91B,5
5629,scaled_kriging,0.3,25,150,mf_Park91B,5
5630,scaled_kriging,0.5,25,150,mf_Park91B,5
5631,scaled_kriging,0.1,30,150,mf_Park91B,5
5632,scaled_kriging,0.3,30,150,mf_Park91B,5
5633,scaled_kriging,0.5,30,150,mf_Park91B,5
5634,scaled_kriging,0.1,5,175,mf_Park91B,5
5635,scaled_kriging,0.3,5,175,mf_Park91B,5
5636,scaled_kriging,0.5,5,175,mf_Park91B,5
5637,scaled_kriging,0.1,10,175,mf_Park91B,5
5638,scaled_kriging,0.3,10,175,mf_Park91B,5
5639,scaled_kriging,0.5,10,175,mf_Park91B,5
5640,scaled_kriging,0.1,15,175,mf_Park91B,5
5641,scaled_kriging,0.3,15,175,mf_Park91B,5
5642,scaled_kriging,0.5,15,175,mf_Park91B,5
